90,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:58.717,NULL,2026-08-17 14:26:58.717,NULL,2026-08-17 14:26:58.717
90,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:58.683,NULL,2026-08-17 14:26:58.683,NULL,2026-08-17 14:26:58.683
92,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:58.810,NULL,2026-08-17 14:26:58.810,NULL,2026-08-17 14:26:58.810
92,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:58.983,NULL,2026-08-17 14:26:58.983,NULL,2026-08-17 14:26:58.983
92,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:58.903,NULL,2026-08-17 14:26:58.903,NULL,2026-08-17 14:26:58.903
93,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:59.077,NULL,2026-08-17 14:26:59.077,NULL,2026-08-17 14:26:59.077
93,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:59.263,NULL,2026-08-17 14:26:59.263,NULL,2026-08-17 14:26:59.263
93,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:59.170,NULL,2026-08-17 14:26:59.170,NULL,2026-08-17 14:26:59.170
94,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:59.340,NULL,2026-08-17 14:26:59.340,NULL,2026-08-17 14:26:59.340
94,3,Opcionales,NombrePestana,1,2,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:59.467,NULL,2026-08-17 14:26:59.467,NULL,2026-08-17 14:26:59.467
94,3,Vida,NombrePestana,1,1,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:59.420,NULL,2026-08-17 14:26:59.420,NULL,2026-08-17 14:26:59.420
115,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:59.607,NULL,2026-08-17 14:26:59.607,NULL,2026-08-17 14:26:59.607
115,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:59.843,NULL,2026-08-17 14:26:59.843,NULL,2026-08-17 14:26:59.843
115,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:59.700,NULL,2026-08-17 14:26:59.700,NULL,2026-08-17 14:26:59.700
116,3,OPC,NombrePestana,1,2,NULL,NULL,NULL,Derecha,#0D6EFD,White,1,0,2026-08-24 23:05:00.050,NULL,2026-08-24 23:05:00.050,NULL,2026-08-24 23:05:00.050
